Produto;Preco Venda;Venda Qtd;Cidade;Latitude;Longitude;;
Sorvete;3,66;34;Araraquara;-21,78528;-48,17806;;
Presunto;8,77;24;Araraquara;-21,78528;-48,17806;;
Chocolate;7,12;27;Araraquara;-21,78528;-48,17806;;
Iogurte;2,31;36;Araraquara;-21,78528;-48,17806;;
Queijo Processado;3,43;34;Araraquara;-21,78528;-48,17806;;
Refrigerante;8,67;24;Araraquara;-21,78528;-48,17806;;
Queijo Processado;2,4;36;Araraquara;-21,78528;-48,17806;;
Chiclete;4,67;32;Araraquara;-21,78528;-48,17806;;
Água Mineral;9;23;Campinas;-22,90994;-47,06263;;
Cup Noodles;2,74;36;Araraquara;-21,78528;-48,17806;;
Bolacha Recheada;6,33;28;Araraquara;-21,78528;-48,17806;;
Refrigerante;7,8;25;Araraquara;-21,78528;-48,17806;;
Cereal;9,71;22;Araraquara;-21,78528;-48,17806;;
Suco;6,81;27;Araraquara;-21,78528;-48,17806;;
Suco;3,08;35;Araraquara;-21,78528;-48,17806;;
Iogurte;7,74;26;Araraquara;-21,78528;-48,17806;;
Refrigerante;7;27;Araraquara;-21,78528;-48,17806;;
Energético;5,58;30;Araraquara;-21,78528;-48,17806;;
Suco;2,08;37;Araraquara;-21,78528;-48,17806;;
Bolacha Recheada;3,97;33;Araraquara;-21,78528;-48,17806;;
Água Mineral;9;22;Campinas;-22,90994;-47,06263;;
Cereal;10,01;21;Araraquara;-21,78528;-48,17806;;
Suco;7,75;26;Araraquara;-21,78528;-48,17806;;
Cereal;8,53;24;Araraquara;-21,78528;-48,17806;;
Bala;8,47;24;Araraquara;-21,78528;-48,17806;;
Refrigerante;9,99;21;Araraquara;-21,78528;-48,17806;;
Queijo Processado;9,31;22;Araraquara;-21,78528;-48,17806;;
Biscoito;9,77;22;Araraquara;-21,78528;-48,17806;;
Amendoim;6,4;28;Araraquara;-21,78528;-48,17806;;
Batata Chips;5,84;29;Araraquara;-21,78528;-48,17806;;
Chocolate;5,57;30;Araraquara;-21,78528;-48,17806;;
Cereal;6,55;28;Araraquara;-21,78528;-48,17806;;
Amendoim;8,63;24;Araraquara;-21,78528;-48,17806;;
Biscoito;9,31;22;Araraquara;-21,78528;-48,17806;;
Refrigerante;2,6;36;Araraquara;-21,78528;-48,17806;;
Cereal;7,02;27;Araraquara;-21,78528;-48,17806;;
Queijo Processado;9,59;22;Araraquara;-21,78528;-48,17806;;
Batata Chips;5,56;30;Araraquara;-21,78528;-48,17806;;
Iogurte;3,98;33;Araraquara;-21,78528;-48,17806;;
Energético;3,23;35;Araraquara;-21,78528;-48,17806;;
Queijo Processado;4,97;31;Araraquara;-21,78528;-48,17806;;
Refrigerante;2,54;36;Araraquara;-21,78528;-48,17806;;
Pão de Forma;6,99;27;Araraquara;-21,78528;-48,17806;;
Chocolate;2,28;36;Araraquara;-21,78528;-48,17806;;
Bolacha Recheada;9,63;22;Araraquara;-21,78528;-48,17806;;
Queijo Processado;5,75;30;Araraquara;-21,78528;-48,17806;;
Batata Chips;3,5;34;Araraquara;-21,78528;-48,17806;;
Água Mineral;9;22;Ribeirão Preto;-21,17666;-47,82083;;
Refrigerante;7,24;27;Araraquara;-21,78528;-48,17806;;
Água Mineral;9;22;São Paulo;-23,55052;-46,63331;;
Sorvete;3,83;33;Araraquara;-21,78528;-48,17806;;
Biscoito;3,19;35;Araraquara;-21,78528;-48,17806;;
Manteiga;4,94;31;Araraquara;-21,78528;-48,17806;;
Iogurte;5,8;29;Araraquara;-21,78528;-48,17806;;
Pão de Forma;6,12;29;Araraquara;-21,78528;-48,17806;;
Iogurte;3,11;35;Araraquara;-21,78528;-48,17806;;
Chocolate;4,13;33;Araraquara;-21,78528;-48,17806;;
Água Mineral;9;22;Campinas;-22,90994;-47,06263;;
Queijo Processado;5,54;30;Araraquara;-21,78528;-48,17806;;
Bala;7,5;26;Araraquara;-21,78528;-48,17806;;
Chiclete;7,66;26;Araraquara;-21,78528;-48,17806;;
Suco;4,98;31;Araraquara;-21,78528;-48,17806;;
Refrigerante;4,81;31;Araraquara;-21,78528;-48,17806;;
Batata Chips;2,55;36;Araraquara;-21,78528;-48,17806;;
Iogurte;3,99;33;Araraquara;-21,78528;-48,17806;;
Bolacha Recheada;3,94;33;Araraquara;-21,78528;-48,17806;;
Iogurte;7,61;26;Araraquara;-21,78528;-48,17806;;
Café Solúvel;1,99;37;Araraquara;-21,78528;-48,17806;;
Cup Noodles;2,89;35;Araraquara;-21,78528;-48,17806;;
Café Solúvel;6,02;29;Araraquara;-21,78528;-48,17806;;
Pão de Forma;2,52;36;Araraquara;-21,78528;-48,17806;;
Iogurte;5,38;30;Araraquara;-21,78528;-48,17806;;
Bolacha Recheada;6,37;28;Araraquara;-21,78528;-48,17806;;
Bala;3,1;35;Araraquara;-21,78528;-48,17806;;
Queijo Processado;5,94;29;Araraquara;-21,78528;-48,17806;;
Manteiga;2,26;37;Araraquara;-21,78528;-48,17806;;
Pão de Forma;2,43;36;Araraquara;-21,78528;-48,17806;;
Presunto;7,17;27;Araraquara;-21,78528;-48,17806;;
Refrigerante;5,63;30;Araraquara;-21,78528;-48,17806;;
Chiclete;2,1;37;Araraquara;-21,78528;-48,17806;;
Bala;3,66;34;Araraquara;-21,78528;-48,17806;;
Biscoito;4,36;32;Araraquara;-21,78528;-48,17806;;
Biscoito;6,93;27;Araraquara;-21,78528;-48,17806;;
Refrigerante;5,59;30;Araraquara;-21,78528;-48,17806;;
Bala;3,6;34;Araraquara;-21,78528;-48,17806;;
Refrigerante;5,26;31;Araraquara;-21,78528;-48,17806;;
Suco;2,36;36;Araraquara;-21,78528;-48,17806;;
Energético;5,6;30;Araraquara;-21,78528;-48,17806;;
Bolacha Recheada;7,31;26;Araraquara;-21,78528;-48,17806;;
Chiclete;8,59;24;Araraquara;-21,78528;-48,17806;;
Suco;2,24;37;Araraquara;-21,78528;-48,17806;;
Cereal;3,95;33;Araraquara;-21,78528;-48,17806;;
Bolacha Recheada;2,21;37;Araraquara;-21,78528;-48,17806;;
Chocolate;7,59;26;Araraquara;-21,78528;-48,17806;;
Presunto;7,37;26;Araraquara;-21,78528;-48,17806;;
Cup Noodles;4,77;32;Araraquara;-21,78528;-48,17806;;
Amendoim;3,35;34;Araraquara;-21,78528;-48,17806;;
Suco;2,91;35;Araraquara;-21,78528;-48,17806;;
Amendoim;4,62;32;Araraquara;-21,78528;-48,17806;;
Queijo Processado;3,1;35;Araraquara;-21,78528;-48,17806;;
Presunto;4,1;33;Araraquara;-21,78528;-48,17806;;
Biscoito;8,49;24;Araraquara;-21,78528;-48,17806;;
Amendoim;5,7;30;Araraquara;-21,78528;-48,17806;;
Biscoito;9,5;22;Araraquara;-21,78528;-48,17806;;
Queijo Processado;3,4;34;Araraquara;-21,78528;-48,17806;;
Chocolate;8,23;25;Araraquara;-21,78528;-48,17806;;
Cereal;8,81;23;Araraquara;-21,78528;-48,17806;;
Chiclete;1,82;37;Araraquara;-21,78528;-48,17806;;
Refrigerante;5,53;30;Araraquara;-21,78528;-48,17806;;
Presunto;4,13;33;Araraquara;-21,78528;-48,17806;;
Água Mineral;9;22;Araraquara;-21,78528;-48,17806;;
Refrigerante;3,32;34;Araraquara;-21,78528;-48,17806;;
Amendoim;8,79;23;Araraquara;-21,78528;-48,17806;;
Sorvete;7,39;26;Araraquara;-21,78528;-48,17806;;
Energético;3,61;34;Araraquara;-21,78528;-48,17806;;
Pão de Forma;2,98;35;Araraquara;-21,78528;-48,17806;;
Chocolate;5,84;29;Araraquara;-21,78528;-48,17806;;
Chiclete;1,65;38;Araraquara;-21,78528;-48,17806;;
Manteiga;7,6;26;Araraquara;-21,78528;-48,17806;;
Bala;3,2;35;Araraquara;-21,78528;-48,17806;;
Chocolate;7,68;26;Araraquara;-21,78528;-48,17806;;
Bolacha Recheada;4,84;31;Araraquara;-21,78528;-48,17806;;
Chiclete;9,14;23;Araraquara;-21,78528;-48,17806;;
Batata Chips;2,2;37;Araraquara;-21,78528;-48,17806;;
Chocolate;6,25;29;Araraquara;-21,78528;-48,17806;;
Bolacha Recheada;8,54;24;Araraquara;-21,78528;-48,17806;;
Pão de Forma;3,25;35;Araraquara;-21,78528;-48,17806;;
Cup Noodles;5,01;31;Araraquara;-21,78528;-48,17806;;
Chocolate;10,5;20;Araraquara;-21,78528;-48,17806;;
Café Solúvel;6,39;28;Araraquara;-21,78528;-48,17806;;
Energético;3,94;33;Araraquara;-21,78528;-48,17806;;
Pão de Forma;7,92;25;Araraquara;-21,78528;-48,17806;;
Queijo Processado;2,15;37;Araraquara;-21,78528;-48,17806;;
Água Mineral;9;22;Campinas;-22,90994;-47,06263;;
Chiclete;3,86;33;Araraquara;-21,78528;-48,17806;;
Café Solúvel;7,09;27;Araraquara;-21,78528;-48,17806;;
Sorvete;8,33;24;Araraquara;-21,78528;-48,17806;;
Manteiga;6,4;28;Araraquara;-21,78528;-48,17806;;
Cup Noodles;6,13;29;Araraquara;-21,78528;-48,17806;;
Queijo Processado;1,77;38;Araraquara;-21,78528;-48,17806;;
Presunto;4,34;32;Araraquara;-21,78528;-48,17806;;
Cereal;2,12;37;Araraquara;-21,78528;-48,17806;;
Presunto;5,37;30;Araraquara;-21,78528;-48,17806;;
Manteiga;4,11;33;Araraquara;-21,78528;-48,17806;;
Manteiga;10,63;20;Araraquara;-21,78528;-48,17806;;
Manteiga;4,45;32;Araraquara;-21,78528;-48,17806;;
Cereal;3,45;34;Araraquara;-21,78528;-48,17806;;
Refrigerante;3,82;33;Araraquara;-21,78528;-48,17806;;
Cereal;3,48;34;Araraquara;-21,78528;-48,17806;;
Sorvete;4,16;33;Araraquara;-21,78528;-48,17806;;
Queijo Processado;6,25;29;Araraquara;-21,78528;-48,17806;;
Queijo Processado;4,61;32;Araraquara;-21,78528;-48,17806;;
Cereal;5,78;29;Araraquara;-21,78528;-48,17806;;
Iogurte;6,9;27;Araraquara;-21,78528;-48,17806;;
Café Solúvel;1,98;37;Araraquara;-21,78528;-48,17806;;
Refrigerante;5,31;30;Araraquara;-21,78528;-48,17806;;
Sorvete;9,61;22;Araraquara;-21,78528;-48,17806;;
Cup Noodles;8,42;24;Araraquara;-21,78528;-48,17806;;
Chocolate;2,8;35;Araraquara;-21,78528;-48,17806;;
Batata Chips;5,67;30;Araraquara;-21,78528;-48,17806;;
Presunto;7,65;26;Araraquara;-21,78528;-48,17806;;
Manteiga;8,92;23;Araraquara;-21,78528;-48,17806;;
Batata Chips;4,09;33;Araraquara;-21,78528;-48,17806;;
Amendoim;7,42;26;Araraquara;-21,78528;-48,17806;;
Queijo Processado;7,99;25;Araraquara;-21,78528;-48,17806;;
Pão de Forma;9,44;22;Araraquara;-21,78528;-48,17806;;
Manteiga;2,46;36;Araraquara;-21,78528;-48,17806;;
Amendoim;7,42;26;Araraquara;-21,78528;-48,17806;;
Suco;6,18;29;Araraquara;-21,78528;-48,17806;;
Cup Noodles;2,95;35;Araraquara;-21,78528;-48,17806;;
Biscoito;5,1;31;Araraquara;-21,78528;-48,17806;;
Refrigerante;6,71;28;Araraquara;-21,78528;-48,17806;;
Biscoito;4,14;33;Araraquara;-21,78528;-48,17806;;
Presunto;7,52;26;Araraquara;-21,78528;-48,17806;;
Chocolate;5,33;30;Araraquara;-21,78528;-48,17806;;
Chocolate;1,88;37;Araraquara;-21,78528;-48,17806;;
Sorvete;5,49;30;Araraquara;-21,78528;-48,17806;;
Presunto;8,24;25;Araraquara;-21,78528;-48,17806;;
Biscoito;8,44;24;Araraquara;-21,78528;-48,17806;;
Manteiga;5,57;30;Araraquara;-21,78528;-48,17806;;
Água Mineral;9;22;Ribeirão Preto;-21,17666;-47,82083;;
Cereal;4,69;32;Araraquara;-21,78528;-48,17806;;
Cereal;2,5;36;Araraquara;-21,78528;-48,17806;;
Chiclete;6,55;28;Araraquara;-21,78528;-48,17806;;
Queijo Processado;8,95;23;Araraquara;-21,78528;-48,17806;;
Manteiga;7,43;26;Araraquara;-21,78528;-48,17806;;
Bala;2;37;Araraquara;-21,78528;-48,17806;;
Chocolate;7,08;27;Araraquara;-21,78528;-48,17806;;
Iogurte;3,89;33;Araraquara;-21,78528;-48,17806;;
Manteiga;1,81;37;Araraquara;-21,78528;-48,17806;;
Café Solúvel;2,95;35;Araraquara;-21,78528;-48,17806;;
Refrigerante;3,28;34;Araraquara;-21,78528;-48,17806;;
Energético;3,5;34;Araraquara;-21,78528;-48,17806;;
Presunto;6,15;29;Araraquara;-21,78528;-48,17806;;
Bala;5,45;30;Araraquara;-21,78528;-48,17806;;
Bolacha Recheada;6,64;28;Araraquara;-21,78528;-48,17806;;
Café Solúvel;7,41;26;Araraquara;-21,78528;-48,17806;;
Presunto;4,93;31;Araraquara;-21,78528;-48,17806;;
Sorvete;8,07;25;Araraquara;-21,78528;-48,17806;;
Refrigerante;6,15;29;Araraquara;-21,78528;-48,17806;;
Pão de Forma;3,92;33;Araraquara;-21,78528;-48,17806;;
Bala;7,59;26;Araraquara;-21,78528;-48,17806;;
Presunto;1,8;37;Araraquara;-21,78528;-48,17806;;
Chiclete;4,05;33;Araraquara;-21,78528;-48,17806;;
Biscoito;4,31;32;Araraquara;-21,78528;-48,17806;;
Cereal;8,81;23;Araraquara;-21,78528;-48,17806;;
Amendoim;6,86;27;Araraquara;-21,78528;-48,17806;;
Bolacha Recheada;3,73;34;Araraquara;-21,78528;-48,17806;;
Amendoim;6,95;27;Araraquara;-21,78528;-48,17806;;
Sorvete;8,75;24;Araraquara;-21,78528;-48,17806;;
Bolacha Recheada;5,93;29;Araraquara;-21,78528;-48,17806;;
Amendoim;6,34;28;Araraquara;-21,78528;-48,17806;;
Cup Noodles;7,04;27;Araraquara;-21,78528;-48,17806;;
Chiclete;6,85;27;Araraquara;-21,78528;-48,17806;;
Suco;3,03;35;Araraquara;-21,78528;-48,17806;;
Bala;7,18;27;Araraquara;-21,78528;-48,17806;;
Cup Noodles;4,29;32;Araraquara;-21,78528;-48,17806;;
Bala;3,39;34;Araraquara;-21,78528;-48,17806;;
Energético;4,75;32;Araraquara;-21,78528;-48,17806;;
Refrigerante;6,59;28;Araraquara;-21,78528;-48,17806;;
Queijo Processado;2,53;36;Araraquara;-21,78528;-48,17806;;
Biscoito;3,31;34;Araraquara;-21,78528;-48,17806;;
Café Solúvel;6,88;27;Araraquara;-21,78528;-48,17806;;
Cereal;2,19;37;Araraquara;-21,78528;-48,17806;;
Iogurte;10,26;21;Araraquara;-21,78528;-48,17806;;
Suco;9,26;23;Araraquara;-21,78528;-48,17806;;
Café Solúvel;3,41;34;Araraquara;-21,78528;-48,17806;;
Pão de Forma;3,55;34;Araraquara;-21,78528;-48,17806;;
Água Mineral;9;22;Ribeirão Preto;-21,17666;-47,82083;;
Suco;4,85;31;Araraquara;-21,78528;-48,17806;;
Chiclete;7,48;26;Araraquara;-21,78528;-48,17806;;
Cup Noodles;1,94;37;Araraquara;-21,78528;-48,17806;;
Chocolate;7,77;26;Araraquara;-21,78528;-48,17806;;
Presunto;4,21;33;Araraquara;-21,78528;-48,17806;;
Bolacha Recheada;5,97;29;Araraquara;-21,78528;-48,17806;;
Pão de Forma;1,68;38;Araraquara;-21,78528;-48,17806;;
Chocolate;5,71;30;Araraquara;-21,78528;-48,17806;;
Café Solúvel;3,31;34;Araraquara;-21,78528;-48,17806;;
Cereal;1,7;38;Araraquara;-21,78528;-48,17806;;
Biscoito;7,72;26;Araraquara;-21,78528;-48,17806;;
Queijo Processado;6,62;28;Araraquara;-21,78528;-48,17806;;
Iogurte;2,93;35;Araraquara;-21,78528;-48,17806;;
Suco;7,45;26;Araraquara;-21,78528;-48,17806;;
Suco;5,92;29;Araraquara;-21,78528;-48,17806;;
Pão de Forma;5,69;30;Araraquara;-21,78528;-48,17806;;
Chocolate;4,52;32;Araraquara;-21,78528;-48,17806;;
Biscoito;3,63;34;Araraquara;-21,78528;-48,17806;;
Presunto;6,03;29;Araraquara;-21,78528;-48,17806;;
Iogurte;5,9;29;Araraquara;-21,78528;-48,17806;;
Presunto;5,69;30;Araraquara;-21,78528;-48,17806;;
Sorvete;7,99;25;Araraquara;-21,78528;-48,17806;;
Biscoito;7,05;27;Araraquara;-21,78528;-48,17806;;
Batata Chips;9,13;23;Araraquara;-21,78528;-48,17806;;
Biscoito;7,88;25;Araraquara;-21,78528;-48,17806;;
Queijo Processado;6,67;28;Araraquara;-21,78528;-48,17806;;
Queijo Processado;7,37;26;Araraquara;-21,78528;-48,17806;;
Bala;5,33;30;Araraquara;-21,78528;-48,17806;;
Queijo Processado;9,48;22;Araraquara;-21,78528;-48,17806;;
Bala;5,38;30;Araraquara;-21,78528;-48,17806;;
Iogurte;4,49;32;Araraquara;-21,78528;-48,17806;;
Cup Noodles;9,9;21;Araraquara;-21,78528;-48,17806;;
Biscoito;7,4;26;Araraquara;-21,78528;-48,17806;;
Batata Chips;2,8;35;Araraquara;-21,78528;-48,17806;;
Suco;3,9;33;Araraquara;-21,78528;-48,17806;;
Energético;2,68;36;Araraquara;-21,78528;-48,17806;;
Chocolate;2,14;37;Araraquara;-21,78528;-48,17806;;
Chiclete;3,17;35;Araraquara;-21,78528;-48,17806;;
Água Mineral;9;22;Ribeirão Preto;-21,17666;-47,82083;;
Batata Chips;7,37;26;Araraquara;-21,78528;-48,17806;;
Chiclete;3,75;34;Araraquara;-21,78528;-48,17806;;
Energético;3,19;35;Araraquara;-21,78528;-48,17806;;
Presunto;3,26;35;Araraquara;-21,78528;-48,17806;;
Manteiga;7,64;26;Araraquara;-21,78528;-48,17806;;
Sorvete;2,51;36;Araraquara;-21,78528;-48,17806;;
Chocolate;1,71;38;Araraquara;-21,78528;-48,17806;;
Bolacha Recheada;5,62;30;Araraquara;-21,78528;-48,17806;;
Bala;3,09;35;Araraquara;-21,78528;-48,17806;;
Café Solúvel;4,21;33;Araraquara;-21,78528;-48,17806;;
Iogurte;5,56;30;Araraquara;-21,78528;-48,17806;;
Iogurte;5,55;30;Araraquara;-21,78528;-48,17806;;
Cup Noodles;9,54;22;Araraquara;-21,78528;-48,17806;;
Chocolate;7;27;Araraquara;-21,78528;-48,17806;;
Sorvete;8,32;24;Araraquara;-21,78528;-48,17806;;
Chiclete;4,22;33;Araraquara;-21,78528;-48,17806;;
Iogurte;9,01;23;Araraquara;-21,78528;-48,17806;;
Cup Noodles;4,74;32;Araraquara;-21,78528;-48,17806;;
Amendoim;6,71;28;Araraquara;-21,78528;-48,17806;;
Suco;4,9;31;Araraquara;-21,78528;-48,17806;;
Presunto;7,04;27;Araraquara;-21,78528;-48,17806;;
Bala;2,89;35;Araraquara;-21,78528;-48,17806;;
Pão de Forma;4,71;32;Araraquara;-21,78528;-48,17806;;
Bala;2,85;35;Araraquara;-21,78528;-48,17806;;
Biscoito;3,87;33;Araraquara;-21,78528;-48,17806;;
Chocolate;7,98;25;Araraquara;-21,78528;-48,17806;;
Pão de Forma;5,39;30;Araraquara;-21,78528;-48,17806;;
Café Solúvel;6,12;29;Araraquara;-21,78528;-48,17806;;
Queijo Processado;7,89;25;Araraquara;-21,78528;-48,17806;;
Energético;6,38;28;Araraquara;-21,78528;-48,17806;;
Cup Noodles;6,24;29;Araraquara;-21,78528;-48,17806;;
Suco;5,54;30;Araraquara;-21,78528;-48,17806;;
Sorvete;2,79;35;Araraquara;-21,78528;-48,17806;;
Presunto;3,07;35;Araraquara;-21,78528;-48,17806;;
Energético;8,84;23;Araraquara;-21,78528;-48,17806;;
Suco;4,03;33;Araraquara;-21,78528;-48,17806;;
Energético;5,33;30;Araraquara;-21,78528;-48,17806;;
Iogurte;5,77;30;Araraquara;-21,78528;-48,17806;;
Iogurte;5,26;31;Araraquara;-21,78528;-48,17806;;
Presunto;7,67;26;Araraquara;-21,78528;-48,17806;;
Chocolate;7,56;26;Araraquara;-21,78528;-48,17806;;
Biscoito;7,33;26;Araraquara;-21,78528;-48,17806;;
Queijo Processado;6,22;29;Araraquara;-21,78528;-48,17806;;
Biscoito;9,09;23;Araraquara;-21,78528;-48,17806;;
Cup Noodles;8,15;25;Araraquara;-21,78528;-48,17806;;
Água Mineral;9;22;Araraquara;-21,78528;-48,17806;;
Biscoito;2,87;35;Araraquara;-21,78528;-48,17806;;
Manteiga;10,35;20;Araraquara;-21,78528;-48,17806;;
Refrigerante;4,83;31;Araraquara;-21,78528;-48,17806;;
Chiclete;7,03;27;Araraquara;-21,78528;-48,17806;;
Chocolate;2,41;36;Araraquara;-21,78528;-48,17806;;
Manteiga;2,03;37;Araraquara;-21,78528;-48,17806;;
Batata Chips;7,94;25;Araraquara;-21,78528;-48,17806;;
Manteiga;8,22;25;Araraquara;-21,78528;-48,17806;;
Sorvete;7,9;25;Araraquara;-21,78528;-48,17806;;
Energético;5,29;30;Araraquara;-21,78528;-48,17806;;
Amendoim;6,24;29;Araraquara;-21,78528;-48,17806;;
Amendoim;4,72;32;Araraquara;-21,78528;-48,17806;;
Cup Noodles;5,39;30;Araraquara;-21,78528;-48,17806;;
Iogurte;7,03;27;Araraquara;-21,78528;-48,17806;;
Bala;4,69;32;Araraquara;-21,78528;-48,17806;;
Refrigerante;5,74;30;Araraquara;-21,78528;-48,17806;;
Água Mineral;9;22;Jundiaí;-23,18548;-46,89784;;
Água Mineral;9;22;Campinas;-22,90994;-47,06263;;
Refrigerante;4,79;31;Araraquara;-21,78528;-48,17806;;
Bala;3,44;34;Araraquara;-21,78528;-48,17806;;
Queijo Processado;2,76;36;Araraquara;-21,78528;-48,17806;;
Manteiga;6,18;29;Araraquara;-21,78528;-48,17806;;
Biscoito;1,76;38;Araraquara;-21,78528;-48,17806;;
Pão de Forma;6,98;27;Araraquara;-21,78528;-48,17806;;
Bala;3,51;34;Araraquara;-21,78528;-48,17806;;
Sorvete;8,75;24;Araraquara;-21,78528;-48,17806;;
Cup Noodles;7,35;26;Araraquara;-21,78528;-48,17806;;
Queijo Processado;2,57;36;Araraquara;-21,78528;-48,17806;;
Chiclete;8,44;24;Araraquara;-21,78528;-48,17806;;
Presunto;3,79;33;Araraquara;-21,78528;-48,17806;;
Bala;8,7;24;Araraquara;-21,78528;-48,17806;;
Suco;5,88;29;Araraquara;-21,78528;-48,17806;;
Cereal;2,59;36;Araraquara;-21,78528;-48,17806;;
Queijo Processado;4,59;32;Araraquara;-21,78528;-48,17806;;
Bala;3,51;34;Araraquara;-21,78528;-48,17806;;
Queijo Processado;2,76;36;Araraquara;-21,78528;-48,17806;;
Iogurte;2,81;35;Araraquara;-21,78528;-48,17806;;
Suco;2,37;36;Araraquara;-21,78528;-48,17806;;
Bolacha Recheada;4,08;33;Araraquara;-21,78528;-48,17806;;
Cup Noodles;8,15;25;Araraquara;-21,78528;-48,17806;;
Água Mineral;9;22;Jundiaí;-23,18548;-46,89784;;
Pão de Forma;9,68;22;Araraquara;-21,78528;-48,17806;;
Biscoito;8,32;24;Araraquara;-21,78528;-48,17806;;
Suco;5,54;30;Araraquara;-21,78528;-48,17806;;
Café Solúvel;2,37;36;Araraquara;-21,78528;-48,17806;;
Cup Noodles;6,23;29;Araraquara;-21,78528;-48,17806;;
Bolacha Recheada;2,95;35;Araraquara;-21,78528;-48,17806;;
Bala;4,58;32;Araraquara;-21,78528;-48,17806;;
Manteiga;6,24;29;Araraquara;-21,78528;-48,17806;;
Cereal;6,63;28;Araraquara;-21,78528;-48,17806;;
Bolacha Recheada;6,29;28;Araraquara;-21,78528;-48,17806;;
Batata Chips;7,08;27;Araraquara;-21,78528;-48,17806;;
Cereal;7,38;26;Araraquara;-21,78528;-48,17806;;
Iogurte;6,2;29;Araraquara;-21,78528;-48,17806;;
Cereal;7,02;27;Araraquara;-21,78528;-48,17806;;
Presunto;8,72;24;Araraquara;-21,78528;-48,17806;;
Batata Chips;2,44;36;Araraquara;-21,78528;-48,17806;;
Bolacha Recheada;7,33;26;Araraquara;-21,78528;-48,17806;;
Café Solúvel;5,66;30;Araraquara;-21,78528;-48,17806;;
Pão de Forma;5,04;31;Araraquara;-21,78528;-48,17806;;
Café Solúvel;2,17;37;Araraquara;-21,78528;-48,17806;;
Bolacha Recheada;5,38;30;Araraquara;-21,78528;-48,17806;;
Biscoito;3,69;34;Araraquara;-21,78528;-48,17806;;
Chiclete;2,59;36;Araraquara;-21,78528;-48,17806;;
Bala;6,85;27;Araraquara;-21,78528;-48,17806;;
Sorvete;2,5;36;Araraquara;-21,78528;-48,17806;;
Biscoito;4;33;Araraquara;-21,78528;-48,17806;;
Amendoim;2,25;37;Araraquara;-21,78528;-48,17806;;
Chocolate;3,87;33;Araraquara;-21,78528;-48,17806;;
Amendoim;5,09;31;Araraquara;-21,78528;-48,17806;;
Cereal;9,93;21;Araraquara;-21,78528;-48,17806;;
Água Mineral;9;22;Jundiaí;-23,18548;-46,89784;;
Suco;6,65;28;Araraquara;-21,78528;-48,17806;;
Cereal;2,34;36;Araraquara;-21,78528;-48,17806;;
Café Solúvel;4,37;32;Araraquara;-21,78528;-48,17806;;
Cereal;6,33;28;Araraquara;-21,78528;-48,17806;;
Energético;6,88;27;Araraquara;-21,78528;-48,17806;;
Chocolate;4,46;32;Araraquara;-21,78528;-48,17806;;
Cereal;8,33;24;Araraquara;-21,78528;-48,17806;;
Batata Chips;2,99;35;Araraquara;-21,78528;-48,17806;;
Presunto;2,02;37;Araraquara;-21,78528;-48,17806;;
Sorvete;5,12;31;Araraquara;-21,78528;-48,17806;;
Iogurte;8,12;25;Araraquara;-21,78528;-48,17806;;
Café Solúvel;5,35;30;Araraquara;-21,78528;-48,17806;;
Iogurte;7,5;26;Araraquara;-21,78528;-48,17806;;
Cereal;7,47;26;Araraquara;-21,78528;-48,17806;;
Batata Chips;8,17;25;Araraquara;-21,78528;-48,17806;;
Bala;2,76;36;Araraquara;-21,78528;-48,17806;;
Amendoim;5,72;30;Araraquara;-21,78528;-48,17806;;
Chocolate;2,19;37;Araraquara;-21,78528;-48,17806;;
Queijo Processado;2,7;36;Araraquara;-21,78528;-48,17806;;
Chiclete;7,47;26;Araraquara;-21,78528;-48,17806;;
Café Solúvel;7,45;26;Araraquara;-21,78528;-48,17806;;
Queijo Processado;6,46;28;Araraquara;-21,78528;-48,17806;;
Iogurte;3,75;34;Araraquara;-21,78528;-48,17806;;
Suco;3,51;34;Araraquara;-21,78528;-48,17806;;
Cup Noodles;2,62;36;Araraquara;-21,78528;-48,17806;;
Café Solúvel;8,32;24;Araraquara;-21,78528;-48,17806;;
Bolacha Recheada;5,11;31;Araraquara;-21,78528;-48,17806;;
Cereal;4,91;31;Araraquara;-21,78528;-48,17806;;
Bolacha Recheada;6,55;28;Araraquara;-21,78528;-48,17806;;
Bala;3,64;34;Araraquara;-21,78528;-48,17806;;
Pão de Forma;6,21;29;Araraquara;-21,78528;-48,17806;;
Manteiga;3,9;33;Araraquara;-21,78528;-48,17806;;
Cereal;5,63;30;Araraquara;-21,78528;-48,17806;;
Água Mineral;9;22;Ribeirão Preto;-21,17666;-47,82083;;
Amendoim;7,88;25;Araraquara;-21,78528;-48,17806;;
Refrigerante;5,18;31;Araraquara;-21,78528;-48,17806;;
Suco;4,32;32;Araraquara;-21,78528;-48,17806;;
Presunto;5,96;29;Araraquara;-21,78528;-48,17806;;
Energético;5,68;30;Araraquara;-21,78528;-48,17806;;
Queijo Processado;5,55;30;Araraquara;-21,78528;-48,17806;;
